corpus,issue,source_pdf,source_txt,date,hit_count
research,removal_remand,RESEARCH\vLex-Vincent-Charles-Dustin-Myers-95f6ea7e-1.pdf,extracted_research\vLex-Vincent-Charles-Dustin-Myers-95f6ea7e-1.txt,,10
research,federal_court,RESEARCH\vLex-Vincent-Charles-Dustin-Myers-95f6ea7e-1.pdf,extracted_research\vLex-Vincent-Charles-Dustin-Myers-95f6ea7e-1.txt,,16
research,temporary_orders,RESEARCH\vLex-Vincent-Charles-Dustin-Myers-95f6ea7e-1.pdf,extracted_research\vLex-Vincent-Charles-Dustin-Myers-95f6ea7e-1.txt,,4
research,custody,RESEARCH\vLex-Vincent-Charles-Dustin-Myers-95f6ea7e-1.pdf,extracted_research\vLex-Vincent-Charles-Dustin-Myers-95f6ea7e-1.txt,,3
research,property_financial,RESEARCH\vLex-Vincent-Charles-Dustin-Myers-95f6ea7e-1.pdf,extracted_research\vLex-Vincent-Charles-Dustin-Myers-95f6ea7e-1.txt,,8
research,discovery,RESEARCH\vLex-Vincent-Charles-Dustin-Myers-95f6ea7e-1.pdf,extracted_research\vLex-Vincent-Charles-Dustin-Myers-95f6ea7e-1.txt,,1
research,lockout_eviction,RESEARCH\vLex-Vincent-Charles-Dustin-Myers-95f6ea7e-1.pdf,extracted_research\vLex-Vincent-Charles-Dustin-Myers-95f6ea7e-1.txt,,2
research,appeal,RESEARCH\vLex-Vincent-Charles-was-evicted-from-his-home--deprived-of-marital-funds--and-removed-from-his-business-as-a-dir-1.pdf,extracted_research\vLex-Vincent-Charles-was-evicted-from-his-home--deprived-of-marital-funds--and-removed-from-his-business-as-a-dir-1.txt,,12
research,removal_remand,RESEARCH\vLex-Vincent-Charles-was-evicted-from-his-home--deprived-of-marital-funds--and-removed-from-his-business-as-a-dir-1.pdf,extracted_research\vLex-Vincent-Charles-was-evicted-from-his-home--deprived-of-marital-funds--and-removed-from-his-business-as-a-dir-1.txt,,37
research,federal_court,RESEARCH\vLex-Vincent-Charles-was-evicted-from-his-home--deprived-of-marital-funds--and-removed-from-his-business-as-a-dir-1.pdf,extracted_research\vLex-Vincent-Charles-was-evicted-from-his-home--deprived-of-marital-funds--and-removed-from-his-business-as-a-dir-1.txt,,15
research,rico,RESEARCH\vLex-Vincent-Charles-was-evicted-from-his-home--deprived-of-marital-funds--and-removed-from-his-business-as-a-dir-1.pdf,extracted_research\vLex-Vincent-Charles-was-evicted-from-his-home--deprived-of-marital-funds--and-removed-from-his-business-as-a-dir-1.txt,,184
research,property_financial,RESEARCH\vLex-Vincent-Charles-was-evicted-from-his-home--deprived-of-marital-funds--and-removed-from-his-business-as-a-dir-1.pdf,extracted_research\vLex-Vincent-Charles-was-evicted-from-his-home--deprived-of-marital-funds--and-removed-from-his-business-as-a-dir-1.txt,,359
research,lockout_eviction,RESEARCH\vLex-Vincent-Charles-was-evicted-from-his-home--deprived-of-marital-funds--and-removed-from-his-business-as-a-dir-1.pdf,extracted_research\vLex-Vincent-Charles-was-evicted-from-his-home--deprived-of-marital-funds--and-removed-from-his-business-as-a-dir-1.txt,,42
research,appeal,RESEARCH\vLex-Vincent-Charles-was-evicted-from-his-home--deprived-of-marital-funds--and-removed-from-his-business-as-a-dir-58e676f9-1.pdf,extracted_research\vLex-Vincent-Charles-was-evicted-from-his-home--deprived-of-marital-funds--and-removed-from-his-business-as-a-dir-58e676f9-1.txt,,12
research,removal_remand,RESEARCH\vLex-Vincent-Charles-was-evicted-from-his-home--deprived-of-marital-funds--and-removed-from-his-business-as-a-dir-58e676f9-1.pdf,extracted_research\vLex-Vincent-Charles-was-evicted-from-his-home--deprived-of-marital-funds--and-removed-from-his-business-as-a-dir-58e676f9-1.txt,,37
research,federal_court,RESEARCH\vLex-Vincent-Charles-was-evicted-from-his-home--deprived-of-marital-funds--and-removed-from-his-business-as-a-dir-58e676f9-1.pdf,extracted_research\vLex-Vincent-Charles-was-evicted-from-his-home--deprived-of-marital-funds--and-removed-from-his-business-as-a-dir-58e676f9-1.txt,,15
research,rico,RESEARCH\vLex-Vincent-Charles-was-evicted-from-his-home--deprived-of-marital-funds--and-removed-from-his-business-as-a-dir-58e676f9-1.pdf,extracted_research\vLex-Vincent-Charles-was-evicted-from-his-home--deprived-of-marital-funds--and-removed-from-his-business-as-a-dir-58e676f9-1.txt,,184
research,property_financial,RESEARCH\vLex-Vincent-Charles-was-evicted-from-his-home--deprived-of-marital-funds--and-removed-from-his-business-as-a-dir-58e676f9-1.pdf,extracted_research\vLex-Vincent-Charles-was-evicted-from-his-home--deprived-of-marital-funds--and-removed-from-his-business-as-a-dir-58e676f9-1.txt,,359
research,lockout_eviction,RESEARCH\vLex-Vincent-Charles-was-evicted-from-his-home--deprived-of-marital-funds--and-removed-from-his-business-as-a-dir-58e676f9-1.pdf,extracted_research\vLex-Vincent-Charles-was-evicted-from-his-home--deprived-of-marital-funds--and-removed-from-his-business-as-a-dir-58e676f9-1.txt,,42
research,appeal,RESEARCH\vLex-Vincent-Charles-was-evicted-from-his-home-and-divested-of-custody-of-his-children-as-a-result-of-the-coordin-1.pdf,extracted_research\vLex-Vincent-Charles-was-evicted-from-his-home-and-divested-of-custody-of-his-children-as-a-result-of-the-coordin-1.txt,,3
research,federal_court,RESEARCH\vLex-Vincent-Charles-was-evicted-from-his-home-and-divested-of-custody-of-his-children-as-a-result-of-the-coordin-1.pdf,extracted_research\vLex-Vincent-Charles-was-evicted-from-his-home-and-divested-of-custody-of-his-children-as-a-result-of-the-coordin-1.txt,,23
research,rico,RESEARCH\vLex-Vincent-Charles-was-evicted-from-his-home-and-divested-of-custody-of-his-children-as-a-result-of-the-coordin-1.pdf,extracted_research\vLex-Vincent-Charles-was-evicted-from-his-home-and-divested-of-custody-of-his-children-as-a-result-of-the-coordin-1.txt,,207
research,custody,RESEARCH\vLex-Vincent-Charles-was-evicted-from-his-home-and-divested-of-custody-of-his-children-as-a-result-of-the-coordin-1.pdf,extracted_research\vLex-Vincent-Charles-was-evicted-from-his-home-and-divested-of-custody-of-his-children-as-a-result-of-the-coordin-1.txt,,30
research,property_financial,RESEARCH\vLex-Vincent-Charles-was-evicted-from-his-home-and-divested-of-custody-of-his-children-as-a-result-of-the-coordin-1.pdf,extracted_research\vLex-Vincent-Charles-was-evicted-from-his-home-and-divested-of-custody-of-his-children-as-a-result-of-the-coordin-1.txt,,199
research,law_enforcement,RESEARCH\vLex-Vincent-Charles-was-evicted-from-his-home-and-divested-of-custody-of-his-children-as-a-result-of-the-coordin-1.pdf,extracted_research\vLex-Vincent-Charles-was-evicted-from-his-home-and-divested-of-custody-of-his-children-as-a-result-of-the-coordin-1.txt,,3
research,lockout_eviction,RESEARCH\vLex-Vincent-Charles-was-evicted-from-his-home-and-divested-of-custody-of-his-children-as-a-result-of-the-coordin-1.pdf,extracted_research\vLex-Vincent-Charles-was-evicted-from-his-home-and-divested-of-custody-of-his-children-as-a-result-of-the-coordin-1.txt,,29
research,notice,RESEARCH\vLex-Vincent-Daniel-branthoover-1.pdf,extracted_research\vLex-Vincent-Daniel-branthoover-1.txt,,9
research,hearing,RESEARCH\vLex-Vincent-Daniel-branthoover-1.pdf,extracted_research\vLex-Vincent-Daniel-branthoover-1.txt,,16
research,jurisdiction,RESEARCH\vLex-Vincent-Daniel-branthoover-1.pdf,extracted_research\vLex-Vincent-Daniel-branthoover-1.txt,,5
research,protective_order,RESEARCH\vLex-Vincent-Daniel-branthoover-1.pdf,extracted_research\vLex-Vincent-Daniel-branthoover-1.txt,,24
research,custody,RESEARCH\vLex-Vincent-Daniel-branthoover-1.pdf,extracted_research\vLex-Vincent-Daniel-branthoover-1.txt,,18
research,property_financial,RESEARCH\vLex-Vincent-Daniel-branthoover-1.pdf,extracted_research\vLex-Vincent-Daniel-branthoover-1.txt,,52
research,discovery,RESEARCH\vLex-Vincent-Daniel-branthoover-1.pdf,extracted_research\vLex-Vincent-Daniel-branthoover-1.txt,,1
research,child_support_oag,RESEARCH\vLex-Vincent-Daniel-branthoover-1.pdf,extracted_research\vLex-Vincent-Daniel-branthoover-1.txt,,1
research,law_enforcement,RESEARCH\vLex-Vincent-Daniel-branthoover-1.pdf,extracted_research\vLex-Vincent-Daniel-branthoover-1.txt,,2
research,ex_parte,RESEARCH\vLex-Vincent-Daniel-branthoover-1.pdf,extracted_research\vLex-Vincent-Daniel-branthoover-1.txt,,1
research,lockout_eviction,RESEARCH\vLex-Vincent-Daniel-branthoover-1.pdf,extracted_research\vLex-Vincent-Daniel-branthoover-1.txt,,11
research,notice,RESEARCH\vLex-Vincent-Daniel-Kenneth-Branthoover-1.pdf,extracted_research\vLex-Vincent-Daniel-Kenneth-Branthoover-1.txt,,4
research,hearing,RESEARCH\vLex-Vincent-Daniel-Kenneth-Branthoover-1.pdf,extracted_research\vLex-Vincent-Daniel-Kenneth-Branthoover-1.txt,,5
research,jurisdiction,RESEARCH\vLex-Vincent-Daniel-Kenneth-Branthoover-1.pdf,extracted_research\vLex-Vincent-Daniel-Kenneth-Branthoover-1.txt,,1
research,protective_order,RESEARCH\vLex-Vincent-Daniel-Kenneth-Branthoover-1.pdf,extracted_research\vLex-Vincent-Daniel-Kenneth-Branthoover-1.txt,,12
research,custody,RESEARCH\vLex-Vincent-Daniel-Kenneth-Branthoover-1.pdf,extracted_research\vLex-Vincent-Daniel-Kenneth-Branthoover-1.txt,,2
research,property_financial,RESEARCH\vLex-Vincent-Daniel-Kenneth-Branthoover-1.pdf,extracted_research\vLex-Vincent-Daniel-Kenneth-Branthoover-1.txt,,24
research,law_enforcement,RESEARCH\vLex-Vincent-Daniel-Kenneth-Branthoover-1.pdf,extracted_research\vLex-Vincent-Daniel-Kenneth-Branthoover-1.txt,,1
research,lockout_eviction,RESEARCH\vLex-Vincent-Daniel-Kenneth-Branthoover-1.pdf,extracted_research\vLex-Vincent-Daniel-Kenneth-Branthoover-1.txt,,7
research,appeal,RESEARCH\vLex-Vincent-Defendant-Myers-traveled-from-Texas-to-Oklahoma-to-meet-with-Branthoover--where-they-prepared-fraudu-1.pdf,extracted_research\vLex-Vincent-Defendant-Myers-traveled-from-Texas-to-Oklahoma-to-meet-with-Branthoover--where-they-prepared-fraudu-1.txt,,16
research,jurisdiction,RESEARCH\vLex-Vincent-Defendant-Myers-traveled-from-Texas-to-Oklahoma-to-meet-with-Branthoover--where-they-prepared-fraudu-1.pdf,extracted_research\vLex-Vincent-Defendant-Myers-traveled-from-Texas-to-Oklahoma-to-meet-with-Branthoover--where-they-prepared-fraudu-1.txt,,3
research,federal_court,RESEARCH\vLex-Vincent-Defendant-Myers-traveled-from-Texas-to-Oklahoma-to-meet-with-Branthoover--where-they-prepared-fraudu-1.pdf,extracted_research\vLex-Vincent-Defendant-Myers-traveled-from-Texas-to-Oklahoma-to-meet-with-Branthoover--where-they-prepared-fraudu-1.txt,,32
research,civil_rights_1983,RESEARCH\vLex-Vincent-Defendant-Myers-traveled-from-Texas-to-Oklahoma-to-meet-with-Branthoover--where-they-prepared-fraudu-1.pdf,extracted_research\vLex-Vincent-Defendant-Myers-traveled-from-Texas-to-Oklahoma-to-meet-with-Branthoover--where-they-prepared-fraudu-1.txt,,2
research,rico,RESEARCH\vLex-Vincent-Defendant-Myers-traveled-from-Texas-to-Oklahoma-to-meet-with-Branthoover--where-they-prepared-fraudu-1.pdf,extracted_research\vLex-Vincent-Defendant-Myers-traveled-from-Texas-to-Oklahoma-to-meet-with-Branthoover--where-they-prepared-fraudu-1.txt,,28
research,custody,RESEARCH\vLex-Vincent-Defendant-Myers-traveled-from-Texas-to-Oklahoma-to-meet-with-Branthoover--where-they-prepared-fraudu-1.pdf,extracted_research\vLex-Vincent-Defendant-Myers-traveled-from-Texas-to-Oklahoma-to-meet-with-Branthoover--where-they-prepared-fraudu-1.txt,,1
research,property_financial,RESEARCH\vLex-Vincent-Defendant-Myers-traveled-from-Texas-to-Oklahoma-to-meet-with-Branthoover--where-they-prepared-fraudu-1.pdf,extracted_research\vLex-Vincent-Defendant-Myers-traveled-from-Texas-to-Oklahoma-to-meet-with-Branthoover--where-they-prepared-fraudu-1.txt,,25
research,fraud_perjury,RESEARCH\vLex-Vincent-Defendant-Myers-traveled-from-Texas-to-Oklahoma-to-meet-with-Branthoover--where-they-prepared-fraudu-1.pdf,extracted_research\vLex-Vincent-Defendant-Myers-traveled-from-Texas-to-Oklahoma-to-meet-with-Branthoover--where-they-prepared-fraudu-1.txt,,16
research,law_enforcement,RESEARCH\vLex-Vincent-Defendant-Myers-traveled-from-Texas-to-Oklahoma-to-meet-with-Branthoover--where-they-prepared-fraudu-1.pdf,extracted_research\vLex-Vincent-Defendant-Myers-traveled-from-Texas-to-Oklahoma-to-meet-with-Branthoover--where-they-prepared-fraudu-1.txt,,3
research,appeal,RESEARCH\vLex-Vincent-Defendants--fraudulent-actions-led-to-Plaintiff-being-evicted-from-his-home--which-also-served-as-hi-1.pdf,extracted_research\vLex-Vincent-Defendants--fraudulent-actions-led-to-Plaintiff-being-evicted-from-his-home--which-also-served-as-hi-1.txt,,10
research,federal_court,RESEARCH\vLex-Vincent-Defendants--fraudulent-actions-led-to-Plaintiff-being-evicted-from-his-home--which-also-served-as-hi-1.pdf,extracted_research\vLex-Vincent-Defendants--fraudulent-actions-led-to-Plaintiff-being-evicted-from-his-home--which-also-served-as-hi-1.txt,,9
research,rico,RESEARCH\vLex-Vincent-Defendants--fraudulent-actions-led-to-Plaintiff-being-evicted-from-his-home--which-also-served-as-hi-1.pdf,extracted_research\vLex-Vincent-Defendants--fraudulent-actions-led-to-Plaintiff-being-evicted-from-his-home--which-also-served-as-hi-1.txt,,165
research,property_financial,RESEARCH\vLex-Vincent-Defendants--fraudulent-actions-led-to-Plaintiff-being-evicted-from-his-home--which-also-served-as-hi-1.pdf,extracted_research\vLex-Vincent-Defendants--fraudulent-actions-led-to-Plaintiff-being-evicted-from-his-home--which-also-served-as-hi-1.txt,,182
research,fraud_perjury,RESEARCH\vLex-Vincent-Defendants--fraudulent-actions-led-to-Plaintiff-being-evicted-from-his-home--which-also-served-as-hi-1.pdf,extracted_research\vLex-Vincent-Defendants--fraudulent-actions-led-to-Plaintiff-being-evicted-from-his-home--which-also-served-as-hi-1.txt,,6
research,law_enforcement,RESEARCH\vLex-Vincent-Defendants--fraudulent-actions-led-to-Plaintiff-being-evicted-from-his-home--which-also-served-as-hi-1.pdf,extracted_research\vLex-Vincent-Defendants--fraudulent-actions-led-to-Plaintiff-being-evicted-from-his-home--which-also-served-as-hi-1.txt,,1
research,lockout_eviction,RESEARCH\vLex-Vincent-Defendants--fraudulent-actions-led-to-Plaintiff-being-evicted-from-his-home--which-also-served-as-hi-1.pdf,extracted_research\vLex-Vincent-Defendants--fraudulent-actions-led-to-Plaintiff-being-evicted-from-his-home--which-also-served-as-hi-1.txt,,22
research,appeal,RESEARCH\vLex-Vincent-Defendants-engaged-in-a-series-of-related-acts--wire-fraud--interstate-travel--perjury--threats--and (1)-1.pdf,extracted_research\vLex-Vincent-Defendants-engaged-in-a-series-of-related-acts--wire-fraud--interstate-travel--perjury--threats--and (1)-1.txt,,28
research,federal_court,RESEARCH\vLex-Vincent-Defendants-engaged-in-a-series-of-related-acts--wire-fraud--interstate-travel--perjury--threats--and (1)-1.pdf,extracted_research\vLex-Vincent-Defendants-engaged-in-a-series-of-related-acts--wire-fraud--interstate-travel--perjury--threats--and (1)-1.txt,,27
research,rico,RESEARCH\vLex-Vincent-Defendants-engaged-in-a-series-of-related-acts--wire-fraud--interstate-travel--perjury--threats--and (1)-1.pdf,extracted_research\vLex-Vincent-Defendants-engaged-in-a-series-of-related-acts--wire-fraud--interstate-travel--perjury--threats--and (1)-1.txt,,303
research,property_financial,RESEARCH\vLex-Vincent-Defendants-engaged-in-a-series-of-related-acts--wire-fraud--interstate-travel--perjury--threats--and (1)-1.pdf,extracted_research\vLex-Vincent-Defendants-engaged-in-a-series-of-related-acts--wire-fraud--interstate-travel--perjury--threats--and (1)-1.txt,,3
research,fraud_perjury,RESEARCH\vLex-Vincent-Defendants-engaged-in-a-series-of-related-acts--wire-fraud--interstate-travel--perjury--threats--and (1)-1.pdf,extracted_research\vLex-Vincent-Defendants-engaged-in-a-series-of-related-acts--wire-fraud--interstate-travel--perjury--threats--and (1)-1.txt,,31
research,appeal,RESEARCH\vLex-Vincent-Defendants-engaged-in-a-series-of-related-acts--wire-fraud--interstate-travel--perjury--threats--and-1.pdf,extracted_research\vLex-Vincent-Defendants-engaged-in-a-series-of-related-acts--wire-fraud--interstate-travel--perjury--threats--and-1.txt,,28
research,federal_court,RESEARCH\vLex-Vincent-Defendants-engaged-in-a-series-of-related-acts--wire-fraud--interstate-travel--perjury--threats--and-1.pdf,extracted_research\vLex-Vincent-Defendants-engaged-in-a-series-of-related-acts--wire-fraud--interstate-travel--perjury--threats--and-1.txt,,27
research,rico,RESEARCH\vLex-Vincent-Defendants-engaged-in-a-series-of-related-acts--wire-fraud--interstate-travel--perjury--threats--and-1.pdf,extracted_research\vLex-Vincent-Defendants-engaged-in-a-series-of-related-acts--wire-fraud--interstate-travel--perjury--threats--and-1.txt,,303
research,property_financial,RESEARCH\vLex-Vincent-Defendants-engaged-in-a-series-of-related-acts--wire-fraud--interstate-travel--perjury--threats--and-1.pdf,extracted_research\vLex-Vincent-Defendants-engaged-in-a-series-of-related-acts--wire-fraud--interstate-travel--perjury--threats--and-1.txt,,3
research,fraud_perjury,RESEARCH\vLex-Vincent-Defendants-engaged-in-a-series-of-related-acts--wire-fraud--interstate-travel--perjury--threats--and-1.pdf,extracted_research\vLex-Vincent-Defendants-engaged-in-a-series-of-related-acts--wire-fraud--interstate-travel--perjury--threats--and-1.txt,,31
research,appeal,RESEARCH\vLex-Vincent-Defendants-engaged-in-at-least-two-predicate-acts--wire-fraud--money-laundering--obstruction--etc----1.pdf,extracted_research\vLex-Vincent-Defendants-engaged-in-at-least-two-predicate-acts--wire-fraud--money-laundering--obstruction--etc----1.txt,,35
research,federal_court,RESEARCH\vLex-Vincent-Defendants-engaged-in-at-least-two-predicate-acts--wire-fraud--money-laundering--obstruction--etc----1.pdf,extracted_research\vLex-Vincent-Defendants-engaged-in-at-least-two-predicate-acts--wire-fraud--money-laundering--obstruction--etc----1.txt,,54
research,civil_rights_1983,RESEARCH\vLex-Vincent-Defendants-engaged-in-at-least-two-predicate-acts--wire-fraud--money-laundering--obstruction--etc----1.pdf,extracted_research\vLex-Vincent-Defendants-engaged-in-at-least-two-predicate-acts--wire-fraud--money-laundering--obstruction--etc----1.txt,,1
research,rico,RESEARCH\vLex-Vincent-Defendants-engaged-in-at-least-two-predicate-acts--wire-fraud--money-laundering--obstruction--etc----1.pdf,extracted_research\vLex-Vincent-Defendants-engaged-in-at-least-two-predicate-acts--wire-fraud--money-laundering--obstruction--etc----1.txt,,761
research,property_financial,RESEARCH\vLex-Vincent-Defendants-engaged-in-at-least-two-predicate-acts--wire-fraud--money-laundering--obstruction--etc----1.pdf,extracted_research\vLex-Vincent-Defendants-engaged-in-at-least-two-predicate-acts--wire-fraud--money-laundering--obstruction--etc----1.txt,,25
research,fraud_perjury,RESEARCH\vLex-Vincent-Defendants-engaged-in-at-least-two-predicate-acts--wire-fraud--money-laundering--obstruction--etc----1.pdf,extracted_research\vLex-Vincent-Defendants-engaged-in-at-least-two-predicate-acts--wire-fraud--money-laundering--obstruction--etc----1.txt,,41
research,law_enforcement,RESEARCH\vLex-Vincent-Defendants-engaged-in-at-least-two-predicate-acts--wire-fraud--money-laundering--obstruction--etc----1.pdf,extracted_research\vLex-Vincent-Defendants-engaged-in-at-least-two-predicate-acts--wire-fraud--money-laundering--obstruction--etc----1.txt,,4
research,appeal,RESEARCH\vLex-Vincent-Defendants-made-ongoing-threats-to-Plaintiff--including-threats-of-future-criminal-activity--demonst-1.pdf,extracted_research\vLex-Vincent-Defendants-made-ongoing-threats-to-Plaintiff--including-threats-of-future-criminal-activity--demonst-1.txt,,31
research,jurisdiction,RESEARCH\vLex-Vincent-Defendants-made-ongoing-threats-to-Plaintiff--including-threats-of-future-criminal-activity--demonst-1.pdf,extracted_research\vLex-Vincent-Defendants-made-ongoing-threats-to-Plaintiff--including-threats-of-future-criminal-activity--demonst-1.txt,,1
research,federal_court,RESEARCH\vLex-Vincent-Defendants-made-ongoing-threats-to-Plaintiff--including-threats-of-future-criminal-activity--demonst-1.pdf,extracted_research\vLex-Vincent-Defendants-made-ongoing-threats-to-Plaintiff--including-threats-of-future-criminal-activity--demonst-1.txt,,19
research,rico,RESEARCH\vLex-Vincent-Defendants-made-ongoing-threats-to-Plaintiff--including-threats-of-future-criminal-activity--demonst-1.pdf,extracted_research\vLex-Vincent-Defendants-made-ongoing-threats-to-Plaintiff--including-threats-of-future-criminal-activity--demonst-1.txt,,233
research,protective_order,RESEARCH\vLex-Vincent-Defendants-made-ongoing-threats-to-Plaintiff--including-threats-of-future-criminal-activity--demonst-1.pdf,extracted_research\vLex-Vincent-Defendants-made-ongoing-threats-to-Plaintiff--including-threats-of-future-criminal-activity--demonst-1.txt,,4
research,property_financial,RESEARCH\vLex-Vincent-Defendants-made-ongoing-threats-to-Plaintiff--including-threats-of-future-criminal-activity--demonst-1.pdf,extracted_research\vLex-Vincent-Defendants-made-ongoing-threats-to-Plaintiff--including-threats-of-future-criminal-activity--demonst-1.txt,,14
research,fraud_perjury,RESEARCH\vLex-Vincent-Defendants-made-ongoing-threats-to-Plaintiff--including-threats-of-future-criminal-activity--demonst-1.pdf,extracted_research\vLex-Vincent-Defendants-made-ongoing-threats-to-Plaintiff--including-threats-of-future-criminal-activity--demonst-1.txt,,8
research,appeal,RESEARCH\vLex-Vincent-Defendants-Myers-and-Branthoover-agreed-to-work-together-to-defraud-Plaintiff-and-deprive-him-of-his-1.pdf,extracted_research\vLex-Vincent-Defendants-Myers-and-Branthoover-agreed-to-work-together-to-defraud-Plaintiff-and-deprive-him-of-his-1.txt,,45
research,federal_court,RESEARCH\vLex-Vincent-Defendants-Myers-and-Branthoover-agreed-to-work-together-to-defraud-Plaintiff-and-deprive-him-of-his-1.pdf,extracted_research\vLex-Vincent-Defendants-Myers-and-Branthoover-agreed-to-work-together-to-defraud-Plaintiff-and-deprive-him-of-his-1.txt,,100
research,rico,RESEARCH\vLex-Vincent-Defendants-Myers-and-Branthoover-agreed-to-work-together-to-defraud-Plaintiff-and-deprive-him-of-his-1.pdf,extracted_research\vLex-Vincent-Defendants-Myers-and-Branthoover-agreed-to-work-together-to-defraud-Plaintiff-and-deprive-him-of-his-1.txt,,524
research,property_financial,RESEARCH\vLex-Vincent-Defendants-Myers-and-Branthoover-agreed-to-work-together-to-defraud-Plaintiff-and-deprive-him-of-his-1.pdf,extracted_research\vLex-Vincent-Defendants-Myers-and-Branthoover-agreed-to-work-together-to-defraud-Plaintiff-and-deprive-him-of-his-1.txt,,19
research,fraud_perjury,RESEARCH\vLex-Vincent-Defendants-Myers-and-Branthoover-agreed-to-work-together-to-defraud-Plaintiff-and-deprive-him-of-his-1.pdf,extracted_research\vLex-Vincent-Defendants-Myers-and-Branthoover-agreed-to-work-together-to-defraud-Plaintiff-and-deprive-him-of-his-1.txt,,7
research,law_enforcement,RESEARCH\vLex-Vincent-Defendants-Myers-and-Branthoover-agreed-to-work-together-to-defraud-Plaintiff-and-deprive-him-of-his-1.pdf,extracted_research\vLex-Vincent-Defendants-Myers-and-Branthoover-agreed-to-work-together-to-defraud-Plaintiff-and-deprive-him-of-his-1.txt,,2
research,appeal,RESEARCH\vLex-Vincent-Defendants-Myers-and-Branthoover-coordinated-and-planned-the-fraudulent-acts--including-wire-fraud---1.pdf,extracted_research\vLex-Vincent-Defendants-Myers-and-Branthoover-coordinated-and-planned-the-fraudulent-acts--including-wire-fraud---1.txt,,27
research,federal_court,RESEARCH\vLex-Vincent-Defendants-Myers-and-Branthoover-coordinated-and-planned-the-fraudulent-acts--including-wire-fraud---1.pdf,extracted_research\vLex-Vincent-Defendants-Myers-and-Branthoover-coordinated-and-planned-the-fraudulent-acts--including-wire-fraud---1.txt,,109
research,rico,RESEARCH\vLex-Vincent-Defendants-Myers-and-Branthoover-coordinated-and-planned-the-fraudulent-acts--including-wire-fraud---1.pdf,extracted_research\vLex-Vincent-Defendants-Myers-and-Branthoover-coordinated-and-planned-the-fraudulent-acts--including-wire-fraud---1.txt,,419
research,custody,RESEARCH\vLex-Vincent-Defendants-Myers-and-Branthoover-coordinated-and-planned-the-fraudulent-acts--including-wire-fraud---1.pdf,extracted_research\vLex-Vincent-Defendants-Myers-and-Branthoover-coordinated-and-planned-the-fraudulent-acts--including-wire-fraud---1.txt,,1
research,property_financial,RESEARCH\vLex-Vincent-Defendants-Myers-and-Branthoover-coordinated-and-planned-the-fraudulent-acts--including-wire-fraud---1.pdf,extracted_research\vLex-Vincent-Defendants-Myers-and-Branthoover-coordinated-and-planned-the-fraudulent-acts--including-wire-fraud---1.txt,,16
