corpus,source_pdf,source_txt,source_exists,date,year,month,day,case_numbers,doc_tags,pages,text_chars,ocr_chars,word_count,status
case,CASE DOCS\05.16.25 - NOTICE OF INTENT TO FILE MANDAMUS-1.pdf,extracted_text\05.16.25 - NOTICE OF INTENT TO FILE MANDAMUS-1.txt,yes,2025-05-16,2025,05,16,,mandamus;notice,10,9586,9766,2899,ok
case,CASE DOCS\05.19.2025_CASE MEMORANDUM-1.pdf,extracted_text\05.19.2025_CASE MEMORANDUM-1.txt,yes,2025-05-19,2025,05,19,,memorandum,40,52054,50082,16102,ok
case,CASE DOCS\05.19.24 - EXHIBIT - DEFECTIVE IWO-1.pdf,extracted_text\05.19.24 - EXHIBIT - DEFECTIVE IWO-1.txt,yes,2024-05-19,2024,05,19,,exhibit,8,16665,14844,4876,ok
case,CASE DOCS\05.19.25 - 0426 MANDAMUS-1.pdf,extracted_text\05.19.25 - 0426 MANDAMUS-1.txt,yes,2025-05-19,2025,05,19,,mandamus,51,51400,49734,16658,ok
case,CASE DOCS\05.19.25 - 25-0426 CASE MEMORANDUM-1.pdf,extracted_text\05.19.25 - 25-0426 CASE MEMORANDUM-1.txt,yes,2025-05-19,2025,05,19,25-0426,memorandum,39,50341,49371,15299,ok
case,CASE DOCS\05.19.25 - 25-0426 MANDAMUS-1.pdf,extracted_text\05.19.25 - 25-0426 MANDAMUS-1.txt,yes,2025-05-19,2025,05,19,25-0426,mandamus,50,49221,48009,15654,ok
case,CASE DOCS\05.19.25 - Evans Mandamus-1.pdf,extracted_text\05.19.25 - Evans Mandamus-1.txt,yes,2025-05-19,2025,05,19,,mandamus,277,388013,382588,123211,ok
case,CASE DOCS\05.19.25 - MANDAMUS RECORD.pdf,extracted_text\05.19.25 - MANDAMUS RECORD.txt,yes,2025-05-19,2025,05,19,,mandamus;record,276,382407,382397,120400,ok
case,CASE DOCS\05.19.25 - ORDER TERMINATING ASSIGNMENT REDACTED-1.pdf,extracted_text\05.19.25 - ORDER TERMINATING ASSIGNMENT REDACTED-1.txt,yes,2025-05-19,2025,05,19,,order,1,841,834,268,ok
case,CASE DOCS\05.19.25 - ORDER TERMINATING ASSIGNMENT-1.pdf,extracted_text\05.19.25 - ORDER TERMINATING ASSIGNMENT-1.txt,yes,2025-05-19,2025,05,19,,order,1,841,846,268,ok
case,CASE DOCS\05.20.25 - 0426 Emergency Stay-1.pdf,extracted_text\05.20.25 - 0426 Emergency Stay-1.txt,yes,2025-05-20,2025,05,20,,emergency,20,21454,20808,7192,ok
case,CASE DOCS\05.20.25 - 25-0426 EMERGENCY STAY-1.pdf,extracted_text\05.20.25 - 25-0426 EMERGENCY STAY-1.txt,yes,2025-05-20,2025,05,20,25-0426,emergency,19,20572,20128,6778,ok
case,CASE DOCS\05.20.25 - Order Summarily Denying Recusal (Kaitcer)-1.pdf,extracted_text\05.20.25 - Order Summarily Denying Recusal (Kaitcer)-1.txt,yes,2025-05-20,2025,05,20,,order;recusal,4,3104,3003,1072,ok
case,CASE DOCS\05.20.25 - Order Summarily Denying Recusal-1.pdf,extracted_text\05.20.25 - Order Summarily Denying Recusal-1.txt,yes,2025-05-20,2025,05,20,,order;recusal,4,3231,3049,1108,ok
case,CASE DOCS\05.21.2025_NOTICE OF INTENT TO FILE MANDAMUS-1.pdf,extracted_text\05.21.2025_NOTICE OF INTENT TO FILE MANDAMUS-1.txt,yes,2025-05-21,2025,05,21,,mandamus;notice,10,10517,10515,3566,ok
case,CASE DOCS\05.21.25 - NOTICE OF INTENT TO FILE MANDAMUS-1.pdf,extracted_text\05.21.25 - NOTICE OF INTENT TO FILE MANDAMUS-1.txt,yes,2025-05-21,2025,05,21,,mandamus;notice,9,10085,10160,3341,ok
case,CASE DOCS\05.22.2025_MOTION TO STRIKE OAG-1.pdf,extracted_text\05.22.2025_MOTION TO STRIKE OAG-1.txt,yes,2025-05-22,2025,05,22,,motion,39,53978,50961,17352,ok
case,CASE DOCS\05.22.2025_PROPOSED ORDER ON MOTION TO STRIKE OAG-1.pdf,extracted_text\05.22.2025_PROPOSED ORDER ON MOTION TO STRIKE OAG-1.txt,yes,2025-05-22,2025,05,22,,motion;order,4,3552,2457,911,ok
case,CASE DOCS\05.22.25 - MOTION TO STRIKE INTERVENTION OF THE OAG-1.pdf,extracted_text\05.22.25 - MOTION TO STRIKE INTERVENTION OF THE OAG-1.txt,yes,2025-05-22,2025,05,22,,motion,5,7041,6877,2341,ok
case,CASE DOCS\05.23.25 - Second Amended Motion for Consolidation-1.pdf,extracted_text\05.23.25 - Second Amended Motion for Consolidation-1.txt,yes,2025-05-23,2025,05,23,,motion,39,54356,53621,17411,ok
case,CASE DOCS\05.27.25 - COVER LETTER_D0948D0F.pdf,extracted_text\05.27.25 - COVER LETTER_D0948D0F.txt,yes,2025-05-27,2025,05,27,,,4,5321,5243,1660,ok
case,CASE DOCS\05.27.25 - IFP STATEMENT.pdf,extracted_text\05.27.25 - IFP STATEMENT.txt,yes,2025-05-27,2025,05,27,,,12,13735,15611,4212,ok
case,CASE DOCS\05.27.25 - MANDAMUS CAYCE_5ACD0433.pdf,extracted_text\05.27.25 - MANDAMUS CAYCE_5ACD0433.txt,yes,2025-05-27,2025,05,27,,mandamus,35,39690,38332,12344,ok
case,CASE DOCS\05.27.25 - MCRED CAYCE.pdf,extracted_text\05.27.25 - MCRED CAYCE.txt,no,2025-05-27,2025,05,27,,,0,0,0,99636,error
case,CASE DOCS\05.29.25 - 25-0361 THIRD AMENDED MOTION TO CONSOLIDATE-1.pdf,extracted_text\05.29.25 - 25-0361 THIRD AMENDED MOTION TO CONSOLIDATE-1.txt,yes,2025-05-29,2025,05,29,25-0361,motion,49,65112,64575,20335,ok
case,CASE DOCS\05.30.25 - UNOPPOSED MOTION TO STAY.pdf,extracted_text\05.30.25 - UNOPPOSED MOTION TO STAY.txt,yes,2025-05-30,2025,05,30,,motion,9,10166,10043,3345,ok
case,CASE DOCS\06.02.25 - BRANTHOOVER ORDER.pdf,extracted_text\06.02.25 - BRANTHOOVER ORDER.txt,yes,2025-06-02,2025,06,02,,order,5,4503,4326,1408,ok
case,CASE DOCS\06.03.24 - Heartfelt email to MARGIE-1.pdf,extracted_text\06.03.24 - Heartfelt email to MARGIE-1.txt,yes,2024-06-03,2024,06,03,,,2,5100,5151,1775,ok
case,CASE DOCS\06.05.25 - REQUEST FOR HEARING ON DWOP-1.pdf,extracted_text\06.05.25 - REQUEST FOR HEARING ON DWOP-1.txt,yes,2025-06-05,2025,06,05,,hearing,17,27965,27596,9223,ok
case,CASE DOCS\06.10.25 - Notice of Related Federal RICO Litigation-1.pdf,extracted_text\06.10.25 - Notice of Related Federal RICO Litigation-1.txt,yes,2025-06-10,2025,06,10,,notice;federal,8,10655,10524,3257,ok
case,CASE DOCS\06.20.24 Motion to Sign-1.pdf,extracted_text\06.20.24 Motion to Sign-1.txt,yes,2024-06-20,2024,06,20,,motion,55,56290,39734,17019,ok
case,CASE DOCS\06.20.24 Motion to Signx2-1.pdf,extracted_text\06.20.24 Motion to Signx2-1.txt,yes,2024-06-20,2024,06,20,,motion,4,5075,4978,1660,ok
case,CASE DOCS\06.23.24 - MOTION FOR JOINDER-1.pdf,extracted_text\06.23.24 - MOTION FOR JOINDER-1.txt,yes,2024-06-23,2024,06,23,,motion,15,19665,19256,6354,ok
case,CASE DOCS\06.23.24 Motion for Joinder-1.pdf,extracted_text\06.23.24 Motion for Joinder-1.txt,yes,2024-06-23,2024,06,23,,motion,29,21445,32703,8963,ok
case,CASE DOCS\06.23.24 Objection to Title IV-1.pdf,extracted_text\06.23.24 Objection to Title IV-1.txt,yes,2024-06-23,2024,06,23,,objection,23,33447,32060,10496,ok
case,CASE DOCS\06.24.24 - Motion for Joinder-1-1.pdf,extracted_text\06.24.24 - Motion for Joinder-1-1.txt,yes,2024-06-24,2024,06,24,,motion,24,24883,23913,8376,ok
case,CASE DOCS\06.24.24 - MOTION FOR JOINDER-1.pdf,extracted_text\06.24.24 - MOTION FOR JOINDER-1.txt,yes,2024-06-24,2024,06,24,,motion,31,23464,34630,9631,ok
case,CASE DOCS\06.27.25 - CERT OF SERVICE (DAN)-1.pdf,extracted_text\06.27.25 - CERT OF SERVICE (DAN)-1.txt,yes,2025-06-27,2025,06,27,,,1,0,572,89,ok
case,CASE DOCS\06.28.2024_IV-D INTERVENTION-1.pdf,extracted_text\06.28.2024_IV-D INTERVENTION-1.txt,yes,2024-06-28,2024,06,28,,,7,9516,9064,3141,ok
case,CASE DOCS\06.28.24 - EXHIBIT -  INTERVENTION PLEADING-1.pdf,extracted_text\06.28.24 - EXHIBIT -  INTERVENTION PLEADING-1.txt,yes,2024-06-28,2024,06,28,,exhibit,7,9104,8793,2963,ok
case,CASE DOCS\06.28.24 - INTERVENTION PLEADING-1.pdf,extracted_text\06.28.24 - INTERVENTION PLEADING-1.txt,yes,2024-06-28,2024,06,28,,,6,9065,8753,2951,ok
case,CASE DOCS\06.30.24 - OBJECTION TO TITLE IV INTERVENTION-1.pdf,extracted_text\06.30.24 - OBJECTION TO TITLE IV INTERVENTION-1.txt,yes,2024-06-30,2024,06,30,,objection,24,35135,33666,11049,ok
case,CASE DOCS\07.01.24 - BANK STATEMENT-1.pdf,extracted_text\07.01.24 - BANK STATEMENT-1.txt,yes,2024-07-01,2024,07,01,,,3,2928,3026,1081,ok
case,CASE DOCS\07.01.24 - OBJECTION TO TITLE-IV INTERVENTION-1.pdf,extracted_text\07.01.24 - OBJECTION TO TITLE-IV INTERVENTION-1.txt,yes,2024-07-01,2024,07,01,,objection,24,35135,33666,11049,ok
case,CASE DOCS\07.03.2024_FATHERS COMMUNICATIONS WITH AIRBNB HOST DURING JULY 2024-1.pdf,extracted_text\07.03.2024_FATHERS COMMUNICATIONS WITH AIRBNB HOST DURING JULY 2024-1.txt,yes,2024-07-03,2024,07,03,,,11,8620,8148,3149,ok
case,CASE DOCS\07.04.24 Statement-1.pdf,extracted_text\07.04.24 Statement-1.txt,yes,2024-07-04,2024,07,04,,,4,16278,15889,5628,ok
case,CASE DOCS\07.05.24 - SECOND AMENDED COUNTERPETITION FOR DIVORCE (2)-1.pdf,extracted_text\07.05.24 - SECOND AMENDED COUNTERPETITION FOR DIVORCE (2)-1.txt,yes,2024-07-05,2024,07,05,,petition,12,15848,15426,4883,ok
case,CASE DOCS\07.11.25 - 25-0361 Denial (Motions)-1.pdf,extracted_text\07.11.25 - 25-0361 Denial (Motions)-1.txt,yes,2025-07-11,2025,07,11,25-0361,motion,1,518,545,189,ok
case,CASE DOCS\07.11.25 - 25-0361 Denial-1.pdf,extracted_text\07.11.25 - 25-0361 Denial-1.txt,yes,2025-07-11,2025,07,11,25-0361,,1,420,423,152,ok
case,CASE DOCS\07.11.25 - 25-0367 Rehearing Denial-1.pdf,extracted_text\07.11.25 - 25-0367 Rehearing Denial-1.txt,yes,2025-07-11,2025,07,11,25-0367,hearing,1,418,434,153,ok
case,CASE DOCS\07.11.25 - 25-0367 Rehearing Receipt-1.pdf,extracted_text\07.11.25 - 25-0367 Rehearing Receipt-1.txt,yes,2025-07-11,2025,07,11,25-0367,hearing,1,420,423,152,ok
case,CASE DOCS\07.11.25 - 25-0378 Denial-1.pdf,extracted_text\07.11.25 - 25-0378 Denial-1.txt,yes,2025-07-11,2025,07,11,25-0378,,1,451,453,162,ok
case,CASE DOCS\07.11.25 - 25-0378 Rehearing Receipt-1.pdf,extracted_text\07.11.25 - 25-0378 Rehearing Receipt-1.txt,yes,2025-07-11,2025,07,11,25-0378,hearing,1,420,423,152,ok
case,CASE DOCS\07.11.25 - 25-0378 Rehearing-1.pdf,extracted_text\07.11.25 - 25-0378 Rehearing-1.txt,yes,2025-07-11,2025,07,11,25-0378,hearing,17,20989,20421,6516,ok
case,CASE DOCS\07.11.25 - 25-0426 Denial-1.pdf,extracted_text\07.11.25 - 25-0426 Denial-1.txt,yes,2025-07-11,2025,07,11,25-0426,,1,490,491,172,ok
case,CASE DOCS\07.11.25 - 25-0426 Rehearing Receipt-1.pdf,extracted_text\07.11.25 - 25-0426 Rehearing Receipt-1.txt,yes,2025-07-11,2025,07,11,25-0426,hearing,1,406,409,144,ok
case,CASE DOCS\07.11.25 - 25-0458 Denial-1.pdf,extracted_text\07.11.25 - 25-0458 Denial-1.txt,yes,2025-07-11,2025,07,11,25-0458,,1,481,479,168,ok
case,CASE DOCS\07.11.25 - 25-0458 Rehearing Receipt-1.pdf,extracted_text\07.11.25 - 25-0458 Rehearing Receipt-1.txt,yes,2025-07-11,2025,07,11,25-0458,hearing,1,406,409,144,ok
case,CASE DOCS\07.11.25 - RELATOR'S STATEMENT.pdf,extracted_text\07.11.25 - RELATOR'S STATEMENT.txt,yes,2025-07-11,2025,07,11,,,15,19745,19436,5885,ok
case,CASE DOCS\07.15.25 - 25-0367 Denial-1.pdf,extracted_text\07.15.25 - 25-0367 Denial-1.txt,yes,2025-07-15,2025,07,15,25-0367,,1,451,453,162,ok
case,CASE DOCS\07.28.25 - MOTION FOR REHEARING.pdf,extracted_text\07.28.25 - MOTION FOR REHEARING.txt,yes,2025-07-28,2025,07,28,,motion;hearing,19,25771,25385,8243,ok
case,CASE DOCS\07.28.25 - NOTICE OF RICO UPDATE-1.pdf,extracted_text\07.28.25 - NOTICE OF RICO UPDATE-1.txt,yes,2025-07-28,2025,07,28,,notice,6,9499,9291,3115,ok
case,CASE DOCS\07.30.25 - first amended MOTION REHEARING.pdf,extracted_text\07.30.25 - first amended MOTION REHEARING.txt,yes,2025-07-30,2025,07,30,,motion;hearing,16,18838,18418,5873,ok
case,CASE DOCS\08.01.24 - BANK STATEMENT-1.pdf,extracted_text\08.01.24 - BANK STATEMENT-1.txt,yes,2024-08-01,2024,08,01,,,3,2506,2529,930,ok
case,CASE DOCS\08.15.25 - 25-0361 Rehearing Denial-1.pdf,extracted_text\08.15.25 - 25-0361 Rehearing Denial-1.txt,yes,2025-08-15,2025,08,15,25-0361,hearing,1,418,434,153,ok
case,CASE DOCS\08.15.25 - 25-0426 Rehearing Denial-1.pdf,extracted_text\08.15.25 - 25-0426 Rehearing Denial-1.txt,yes,2025-08-15,2025,08,15,25-0426,hearing,1,404,418,145,ok
case,CASE DOCS\08.16.21_Schema_Changes_to_Exisiting_Phase_2c_Events (1)-1.pdf,extracted_text\08.16.21_Schema_Changes_to_Exisiting_Phase_2c_Events (1)-1.txt,no,2021-08-16,2021,08,16,,,0,0,0,0,error
case,CASE DOCS\08.20.25 - Objection to Final Trial Setting-1.pdf,extracted_text\08.20.25 - Objection to Final Trial Setting-1.txt,yes,2025-08-20,2025,08,20,,objection,9,15661,15202,4773,ok
case,CASE DOCS\08.20.25 - OBJECTION TO NOTICE SETTING A COURT PROCEEDING-1.pdf,extracted_text\08.20.25 - OBJECTION TO NOTICE SETTING A COURT PROCEEDING-1.txt,no,2025-08-20,2025,08,20,,notice;objection,0,0,0,0,error
case,CASE DOCS\08.21.25 - SECOND AMENDED MOTION FOR REHEARING.pdf,extracted_text\08.21.25 - SECOND AMENDED MOTION FOR REHEARING.txt,yes,2025-08-21,2025,08,21,,motion;hearing,14,15696,15382,5190,ok
case,CASE DOCS\08.27.25 - NOTICE OF INTENT TO FILE RECUSAL-1.pdf,extracted_text\08.27.25 - NOTICE OF INTENT TO FILE RECUSAL-1.txt,yes,2025-08-27,2025,08,27,,notice;recusal,13,15600,15118,4717,ok
case,CASE DOCS\08.27.25 -ORDER OF REFERRAL MUNFORD-1.pdf,extracted_text\08.27.25 -ORDER OF REFERRAL MUNFORD-1.txt,yes,2025-08-27,2025,08,27,,order,1,687,729,227,ok
case,CASE DOCS\08.29.2025 OBJECTION TO ORDER OF REFERRAL-1.pdf,extracted_text\08.29.2025 OBJECTION TO ORDER OF REFERRAL-1.txt,no,2025-08-29,2025,08,29,,order;objection,0,0,0,0,error
case,CASE DOCS\08.29.25 - 25-0458 Rehearing Denial-1.pdf,extracted_text\08.29.25 - 25-0458 Rehearing Denial-1.txt,yes,2025-08-29,2025,08,29,25-0458,hearing,1,404,418,145,ok
case,CASE DOCS\08.29.25 - NOTICE OF INTENT TO COMMENCE FEDERAL ACTION-1-1.pdf,extracted_text\08.29.25 - NOTICE OF INTENT TO COMMENCE FEDERAL ACTION-1-1.txt,no,2025-08-29,2025,08,29,,notice;federal,0,0,0,0,error
case,CASE DOCS\08.29.25 - NOTICE OF INTENT TO COMMENCE FEDERAL ACTION-1.pdf,extracted_text\08.29.25 - NOTICE OF INTENT TO COMMENCE FEDERAL ACTION-1.txt,yes,2025-08-29,2025,08,29,,notice;federal,11,13669,13250,4130,ok
case,CASE DOCS\08.29.25 - OBJECTION TO ORDER OF REFERRAL-1.pdf,extracted_text\08.29.25 - OBJECTION TO ORDER OF REFERRAL-1.txt,yes,2025-08-29,2025,08,29,,order;objection,6,7563,7198,2353,ok
case,CASE DOCS\08.29.25 Notice of Intent to Commence Federal Action-1.pdf,extracted_text\08.29.25 Notice of Intent to Commence Federal Action-1.txt,no,2025-08-29,2025,08,29,,notice;federal,0,0,0,0,error
case,CASE DOCS\08.29.25 Objection to Order of Referral-1.pdf,extracted_text\08.29.25 Objection to Order of Referral-1.txt,no,2025-08-29,2025,08,29,,order;objection,0,0,0,0,error
case,CASE DOCS\08.30.2024_POST CARD SUPCT PETMAND DENIED-1.pdf,extracted_text\08.30.2024_POST CARD SUPCT PETMAND DENIED-1.txt,yes,2024-08-30,2024,08,30,,,6,1759,1762,696,ok
case,CASE DOCS\08.30.24 - SP. CT DENIAL POSTCARD-1.pdf,extracted_text\08.30.24 - SP. CT DENIAL POSTCARD-1.txt,yes,2024-08-30,2024,08,30,,,5,1548,1570,605,ok
case,CASE DOCS\08.31.21 - AGREED ORDER COOPER CARTER-1.pdf,extracted_text\08.31.21 - AGREED ORDER COOPER CARTER-1.txt,yes,2021-08-31,2021,08,31,,order,4,4070,3966,1323,ok
case,CASE DOCS\09.03.25 - FIRST AMENDED REQUEST FOR EMERGENCY STAY AND INJUNCTIVE RELIEF-1.pdf,extracted_text\09.03.25 - FIRST AMENDED REQUEST FOR EMERGENCY STAY AND INJUNCTIVE RELIEF-1.txt,yes,2025-09-03,2025,09,03,,emergency,63,93144,91136,28668,ok
case,CASE DOCS\09.04.25 - NOTICE OF RICO COMPLAINT-1.pdf,extracted_text\09.04.25 - NOTICE OF RICO COMPLAINT-1.txt,yes,2025-09-04,2025,09,04,,notice;complaint,15,24581,23782,7730,ok
case,CASE DOCS\09.05.25 - Motion to Recuse (Tieritary)-1.pdf,extracted_text\09.05.25 - Motion to Recuse (Tieritary)-1.txt,no,2025-09-05,2025,09,05,,motion,0,0,0,0,error
case,CASE DOCS\09.05.25 - MOTION TO RECUSE JAMES MUNFORD-1.pdf,extracted_text\09.05.25 - MOTION TO RECUSE JAMES MUNFORD-1.txt,yes,2025-09-05,2025,09,05,,motion,12,19643,19225,6271,ok
case,CASE DOCS\09.08.25 - NOTICE TO DAVID L. EVANS-1.pdf,extracted_text\09.08.25 - NOTICE TO DAVID L. EVANS-1.txt,yes,2025-09-08,2025,09,08,,notice,8,11815,11381,3523,ok
case,CASE DOCS\09.08.25 - NOTICE TO THE HONORABLE DAVID EVANS-1.pdf,extracted_text\09.08.25 - NOTICE TO THE HONORABLE DAVID EVANS-1.txt,no,2025-09-08,2025,09,08,,notice,0,0,0,0,error
case,CASE DOCS\09.09.25 - ORDER OF REFERRAL MUNFORD-1.pdf,extracted_text\09.09.25 - ORDER OF REFERRAL MUNFORD-1.txt,yes,2025-09-09,2025,09,09,,order,13,20176,19900,6498,ok
case,CASE DOCS\09.10.2024_POST CARD SUP CT REHEARING PETMAND FILED-1.pdf,extracted_text\09.10.2024_POST CARD SUP CT REHEARING PETMAND FILED-1.txt,no,2024-09-10,2024,09,10,,hearing,0,0,0,0,error
case,CASE DOCS\09.10.24 - 24-0395 MANDAMUS REHEARING-1.pdf,extracted_text\09.10.24 - 24-0395 MANDAMUS REHEARING-1.txt,yes,2024-09-10,2024,09,10,24-0395,mandamus;hearing,83,60464,131147,30530,ok
case,CASE DOCS\09.10.24 - 24-0395 REHEARING FILED POSTCARD-1.pdf,extracted_text\09.10.24 - 24-0395 REHEARING FILED POSTCARD-1.txt,yes,2024-09-10,2024,09,10,24-0395,hearing,5,1727,1795,667,ok
case,CASE DOCS\09.11.25 - MOTION TO RECUSE THE REGIONAL JUDGE-1.pdf,extracted_text\09.11.25 - MOTION TO RECUSE THE REGIONAL JUDGE-1.txt,yes,2025-09-11,2025,09,11,,motion,15,22419,21720,6859,ok
case,CASE DOCS\09.11.25 - NOTICE-1.pdf,extracted_text\09.11.25 - NOTICE-1.txt,yes,2025-09-11,2025,09,11,,notice,13,16249,17177,5681,ok
case,CASE DOCS\09.11.25 - PROPOSED ORDER ON MOTION TO RECUSE THE REGIONAL JUDGE-1.pdf,extracted_text\09.11.25 - PROPOSED ORDER ON MOTION TO RECUSE THE REGIONAL JUDGE-1.txt,yes,2025-09-11,2025,09,11,,motion;order,2,2571,1451,549,ok
case,CASE DOCS\09.12.24 24-0395 Rehearing-1.pdf,extracted_text\09.12.24 24-0395 Rehearing-1.txt,yes,2024-09-12,2024,09,12,24-0395,hearing,83,62290,132757,31143,ok
case,CASE DOCS\09.12.25 -  NOTICE-1.pdf,extracted_text\09.12.25 -  NOTICE-1.txt,no,2025-09-12,2025,09,12,,notice,0,0,0,0,error
case,CASE DOCS\09.12.25 - FIRST AMENDED MOTION TO RECUSE THE REGIONAL JUDGE-1.pdf,extracted_text\09.12.25 - FIRST AMENDED MOTION TO RECUSE THE REGIONAL JUDGE-1.txt,yes,2025-09-12,2025,09,12,,motion,16,23358,23019,7293,ok
case,CASE DOCS\09.13.24 Statement-1.pdf,extracted_text\09.13.24 Statement-1.txt,yes,2024-09-13,2024,09,13,,,4,16973,16486,5900,ok
case,CASE DOCS\09.14.25 - MOTION FOR RECONSIDERATION-1.pdf,extracted_text\09.14.25 - MOTION FOR RECONSIDERATION-1.txt,yes,2025-09-14,2025,09,14,,motion,10,14618,14370,4721,ok
case,CASE DOCS\09.16.2024_24-0395 REHEARING - SUPREME COURT MANDAMUS-1.pdf,extracted_text\09.16.2024_24-0395 REHEARING - SUPREME COURT MANDAMUS-1.txt,yes,2024-09-16,2024,09,16,,mandamus;hearing,11,22073,20159,7349,ok
case,CASE DOCS\09.16.24 - 0395 First Amended Rehearing-1.pdf,extracted_text\09.16.24 - 0395 First Amended Rehearing-1.txt,no,2024-09-16,2024,09,16,,hearing,0,0,0,0,error
case,CASE DOCS\09.16.24 - 24-0395 First Amended Motion for Rehearing-1.pdf,extracted_text\09.16.24 - 24-0395 First Amended Motion for Rehearing-1.txt,yes,2024-09-16,2024,09,16,24-0395,motion;hearing,89,68341,139495,33340,ok
case,CASE DOCS\09.16.24 - CHASE STATEMENT-1.pdf,extracted_text\09.16.24 - CHASE STATEMENT-1.txt,yes,2024-09-16,2024,09,16,,,4,17374,16994,6031,ok
case,CASE DOCS\09.16.24 - FIRST AMENDED MANDAMUS-1.pdf,extracted_text\09.16.24 - FIRST AMENDED MANDAMUS-1.txt,no,2024-09-16,2024,09,16,,mandamus,0,0,0,0,error
case,CASE DOCS\09.17.25 - OBJ TO LR 1.06B2-1.pdf,extracted_text\09.17.25 - OBJ TO LR 1.06B2-1.txt,yes,2025-09-17,2025,09,17,,,9,14088,13915,4310,ok
case,CASE DOCS\09.19.24 - REQUEST FOR DISCOVERY-1.pdf,extracted_text\09.19.24 - REQUEST FOR DISCOVERY-1.txt,yes,2024-09-19,2024,09,19,,discovery,9,10865,10270,3365,ok
case,CASE DOCS\09.20.24 - Proposed Order on Rule 12-1.pdf,extracted_text\09.20.24 - Proposed Order on Rule 12-1.txt,no,2024-09-20,2024,09,20,,order,0,0,0,0,error
case,CASE DOCS\09.20.24 - rule 12 motion order_DA9BD973-1.pdf,extracted_text\09.20.24 - rule 12 motion order_DA9BD973-1.txt,yes,2024-09-20,2024,09,20,,motion;order,2,2524,1505,538,ok
case,CASE DOCS\09.20.24 - RULE 12 MOTION-1.pdf,extracted_text\09.20.24 - RULE 12 MOTION-1.txt,yes,2024-09-20,2024,09,20,,motion,7,7628,7544,2473,ok
case,CASE DOCS\09.20.24 - Rule 12 Order-1.pdf,extracted_text\09.20.24 - Rule 12 Order-1.txt,yes,2024-09-20,2024,09,20,,order,2,2525,1505,538,ok
case,CASE DOCS\09.20.24 - Rule 12 Show Authority-1.pdf,extracted_text\09.20.24 - Rule 12 Show Authority-1.txt,no,2024-09-20,2024,09,20,,,0,0,0,0,error
case,CASE DOCS\09.20.24 Rule 12 Motion-1.pdf,extracted_text\09.20.24 Rule 12 Motion-1.txt,no,2024-09-20,2024,09,20,,motion,0,0,0,0,error
case,CASE DOCS\09.22.25 - NOTICE-1-1.pdf,extracted_text\09.22.25 - NOTICE-1-1.txt,yes,2025-09-22,2025,09,22,,notice,6,8212,7605,2463,ok
case,CASE DOCS\09.22.25 - NOTICE-1.pdf,extracted_text\09.22.25 - NOTICE-1.txt,no,2025-09-22,2025,09,22,,notice,0,0,0,0,error
case,CASE DOCS\09.25.25 - AFFIDAVIT OF CHARLES DUSTIN MYERS.pdf,extracted_text\09.25.25 - AFFIDAVIT OF CHARLES DUSTIN MYERS.txt,yes,2025-09-25,2025,09,25,,affidavit,6,9756,9430,3253,ok
case,CASE DOCS\09.25.25 - LETTER TO CLERK 25-0861-1.pdf,extracted_text\09.25.25 - LETTER TO CLERK 25-0861-1.txt,yes,2025-09-25,2025,09,25,25-0861,,5,8772,8578,2930,ok
case,CASE DOCS\09.25.25 - MANDAMUS 0861.pdf,extracted_text\09.25.25 - MANDAMUS 0861.txt,yes,2025-09-25,2025,09,25,,mandamus,29,36090,34723,11269,ok
case,CASE DOCS\09.25.25 - MANDAMUS RECORD.pdf,extracted_text\09.25.25 - MANDAMUS RECORD.txt,yes,2025-09-25,2025,09,25,,mandamus;record,22,27452,27207,8786,ok
case,CASE DOCS\09.26.2024_PROPOSED ORDER ON MOTION FOR TEMPORARY ORDERS-1.pdf,extracted_text\09.26.2024_PROPOSED ORDER ON MOTION FOR TEMPORARY ORDERS-1.txt,yes,2024-09-26,2024,09,26,,motion;order,2,1561,626,258,ok
case,CASE DOCS\09.26.24 - Emergency Motion for Temp Orders-1.pdf,extracted_text\09.26.24 - Emergency Motion for Temp Orders-1.txt,yes,2024-09-26,2024,09,26,,motion;order;emergency,19,14786,20955,5548,ok
case,CASE DOCS\09.26.25 - ORDER SUMMARILY DENYING KAITCER-1.pdf,extracted_text\09.26.25 - ORDER SUMMARILY DENYING KAITCER-1.txt,yes,2025-09-26,2025,09,26,,order,3,4212,4150,1445,ok
case,CASE DOCS\09.26.25 - ORDER SUMMARILY DENYING MUNFORD-1.pdf,extracted_text\09.26.25 - ORDER SUMMARILY DENYING MUNFORD-1.txt,yes,2025-09-26,2025,09,26,,order,3,4176,4105,1437,ok
case,CASE DOCS\09.27.2024_1ST AMENDED MOTION FOR TEMPORARY ORDERS-1.pdf,extracted_text\09.27.2024_1ST AMENDED MOTION FOR TEMPORARY ORDERS-1.txt,no,2024-09-27,2024,09,27,,motion;order,0,0,0,0,error
case,CASE DOCS\09.27.24 - FIRST AMENDED MOTION FOR TEMPORARY ORDERS-1.pdf,extracted_text\09.27.24 - FIRST AMENDED MOTION FOR TEMPORARY ORDERS-1.txt,yes,2024-09-27,2024,09,27,,motion;order,37,17723,41464,9345,ok
case,CASE DOCS\09.29.25 - MOTION TO DISMISS 0861.pdf,extracted_text\09.29.25 - MOTION TO DISMISS 0861.txt,yes,2025-09-29,2025,09,29,,motion,23,27826,27483,8803,ok
